event,place,team,name,time,is_prelims,meet,year,location
50 Free Women,10,Brown,Jessie Blake-west,23.21,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,11,Penn,Quinn Scannell,23.27,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,12,Columbia,Kathleen O'Rourke,23.29,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,12,Brown,Marley Cross,23.29,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,14,Columbia,Susie Zhu,23.30,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,15,Yale,Madeline Zimmerman,23.32,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,16,Yale,Claire O'Mara,23.37,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,17,Cornell,Vanessa Ruiz,23.40,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,18,Cornell,Shoshana Swell,23.41,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,19,Princeton,Elsa Welshofer,23.51,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,20,Brown,Jenna Zagoren,23.54,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,21,Dartmouth,Katherine Cane,23.56,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,22,Brown,Sarah Cronin,23.62,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,23,Dartmouth,Sophie Smith,23.79,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,24,Penn,Anderson Myers,23.88,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,25,Columbia,Emily Wang,23.93,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,26,Cornell,Claire Liu,23.96,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,27,Dartmouth,Cathleen Li,24.00,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,28,Brown,Alexandria Donahue,24.15,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,29,Brown,Claudia Wong,24.22,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,30,Cornell,Alexis Schaaf,24.23,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,31,Cornell,Maegan Rudolph,24.27,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,32,Columbia,Jordan Ashmore,24.30,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,33,Dartmouth,Katherine Altmayer,24.49,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,34,Cornell,Chloe Mikles,24.55,True,Ivy League Championships (W),2018,"Boston, Ma"
50 Free Women,35,Dartmouth,Grace Herron,24.87,True,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Relay Women,1,Harvard,Harvard,90.5,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Relay Women,2,Yale,Yale,90.73,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Relay Women,3,Brown,Brown,91.21,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Relay Women,4,Princeton,Princeton,91.47,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Relay Women,5,Columbia,Columbia,91.98,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Relay Women,6,Penn,Penn,92.1,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Relay Women,7,Cornell,Cornell,92.91,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Relay Women,8,Dartmouth,Dartmouth,93.58,False,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,1,Yale,Cailley Silbert,586.16,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,2,Yale,Kendall Brent,591.12,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,3,Penn,Grace Ferry,595.83,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,4,Yale,Nathalie Eid,596.09,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,5,Harvard,Matti Harrison,596.57,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,6,Cornell,Micaela Luders,598.63,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,7,Yale,Danielle Liu,599.81,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,8,Harvard,Regan Kology,600.75,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,9,Penn,Erin Kiely,601.67,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,10,Penn,Kaitlin Stearns,602.86,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,11,Harvard,Annabelle Paterson,603.22,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,12,Princeton,Courtney Tseng,604.03,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,13,Dartmouth,Hayley Winter,607.25,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,14,Brown,Tatiana Prendella,607.7,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,15,Penn,Ryan Alexander,607.84,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,16,Yale,Carrie Heilbrun,607.88,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,17,Cornell,Sophia Cherkez,608.23,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,18,Brown,Julia Armitage,610.25,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,19,Cornell,Elizabeth Thayer,611.99,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,20,Cornell,Annaklara Doel,616.96,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,21,Columbia,Kasia Malendowicz,621.71,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,22,Penn,Emma Holmquist,622.25,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,23,Columbia,Clare MacNamara,624.97,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,24,Brown,Kendall Crawford,631.29,True,Ivy League Championships (W),2018,"Boston, Ma"
1000 Free Women,25,Dartmouth,Sarah Finlay,634.36,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,1,Princeton,Regan Barney,253.48,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,2,Harvard,Geordie Enoch,254.75,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,3,Yale,Bebe Thompson,255.15,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,4,Yale,Destiny Nelson,255.69,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,5,Princeton,Joanna Curry,256.86,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,6,Harvard,Michelle Owens,257.45,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,7,Harvard,Claire Pinson,260.21,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,8,Penn,Madison Visco,261.65,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,9,Yale,Cate Sawkins,260.81,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,10,Cornell,Sarah Baturka,261.64,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,11,Cornell,Sophia Cherkez,262.56,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,12,Brown,Charlotte Rosenberg,263.44,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,13,Columbia,Allyssa Phelps,263.75,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,14,Penn,Carter Orth,263.82,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,15,Columbia,Nicole Papsco,266.81,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,16,Penn,Emma Holmquist,268.57,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,17,Dartmouth,Melanya Zaraska,262.2,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,18,Princeton,Shaelyn Choi,264.66,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,19,Cornell,Jordan Silbert,265.44,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,20,Penn,Sydney Tan,269.57,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,21,Cornell,Hana Brett,274.5,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,22,Penn,Serena Xue,279.8,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,23,Dartmouth,Sarah Finlay,283.99,False,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,1,Harvard,Geordie Enoch,256.42,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,2,Yale,Bebe Thompson,256.81,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,3,Princeton,Joanna Curry,256.94,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,4,Penn,Madison Visco,257.98,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,5,Princeton,Regan Barney,258.42,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,6,Harvard,Michelle Owens,259.04,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,7,Yale,Destiny Nelson,260.49,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,8,Harvard,Claire Pinson,261.62,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,9,Penn,Carter Orth,263.49,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,10,Yale,Cate Sawkins,264.36,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,11,Cornell,Sarah Baturka,264.38,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,12,Cornell,Sophia Cherkez,264.49,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,13,Columbia,Allyssa Phelps,264.86,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,14,Penn,Emma Holmquist,264.95,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,15,Brown,Charlotte Rosenberg,266.43,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,16,Columbia,Nicole Papsco,266.68,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,17,Princeton,Shaelyn Choi,267.34,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,18,Cornell,Jordan Silbert,267.54,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,19,Dartmouth,Melanya Zaraska,269.8,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,20,Penn,Sydney Tan,274.64,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,21,Cornell,Hana Brett,276.27,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,22,Penn,Serena Xue,279.7,True,Ivy League Championships (W),2018,"Boston, Ma"
400 IM Women,23,Dartmouth,Sarah Finlay,286.14,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,1,Harvard,Miki Dahlke,51.89,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,2,Yale,Madeline Zimmerman,52.89,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,3,Princeton,Isabel Reis,53.08,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,4,Yale,Heidi VanderWel,53.40,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,5,Harvard,Brittany Usinger,53.55,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,6,Princeton,Elsa Welshofer,53.63,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,7,Princeton,Elaine Zhou,54.06,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,8,Princeton,Corrigan McIlmail,54.51,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,9,Yale,Lili Margitai,53.79,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,10,Penn,Anderson Myers,54.23,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,11,Harvard,Mei Colby,54.41,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,12,Dartmouth,Cathleen Li,54.54,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,13,Brown,Jessie Blake-west,54.69,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,14,Cornell,Maegan Rudolph,54.88,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,15,Brown,Han Nguyen,55.03,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,16,Penn,Maria Jardeleza,55.49,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,17,Brown,Emma Wittmer,55.31,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,18,Columbia,Emily Wang,55.41,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,19,Penn,Biwen Yang,55.45,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,20,Yale,Carrie Heilbrun,55.57,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,21,Penn,Joanne Fu,55.73,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,22,Harvard,Kristina Li,55.76,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,23,Penn,Vicky Wong,56.35,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,24,Dartmouth,Caroline Poleway,57.23,False,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,1,Harvard,Miki Dahlke,52.48,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,2,Yale,Madeline Zimmerman,52.78,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,3,Princeton,Isabel Reis,53.25,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,4,Yale,Heidi VanderWel,53.71,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,5,Harvard,Brittany Usinger,53.81,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,5,Princeton,Elaine Zhou,53.81,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,7,Princeton,Elsa Welshofer,53.85,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,8,Princeton,Corrigan McIlmail,54.19,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,9,Penn,Anderson Myers,54.33,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,10,Yale,Lili Margitai,54.36,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,11,Harvard,Mei Colby,54.43,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,12,Brown,Jessie Blake-west,54.52,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,13,Brown,Han Nguyen,54.55,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,13,Dartmouth,Cathleen Li,54.55,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,15,Penn,Maria Jardeleza,54.61,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,16,Cornell,Maegan Rudolph,54.82,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,17,Penn,Biwen Yang,55.28,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,18,Columbia,Emily Wang,55.48,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,19,Yale,Carrie Heilbrun,55.55,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,20,Penn,Joanne Fu,55.59,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,21,Penn,Vicky Wong,55.67,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,22,Harvard,Kristina Li,55.84,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,23,Brown,Emma Wittmer,56.13,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,24,Dartmouth,Caroline Poleway,56.38,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,25,Dartmouth,Mia Newkirk,56.52,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,26,Brown,Charlotte Rosenberg,56.65,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,27,Dartmouth,Alexandra Hunter,56.68,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,28,Brown,Claudia Wong,56.78,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,29,Cornell,Alexis Schaaf,56.79,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,30,Dartmouth,Katherine Altmayer,57.64,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,31,Dartmouth,Katherine Cane,57.82,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,32,Dartmouth,Hi'ilani Hopkins,58.14,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,33,Cornell,Carolyn Morikawa,58.34,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,34,Dartmouth,Grace Herron,59.28,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,35,Cornell,Vanessa Ruiz,60.34,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,,Penn,Nancy Hu,,True,Ivy League Championships (W),2018,"Boston, Ma"
100 Fly Women,,Columbia,Eva Crouse,,True,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,1,Harvard,Miki Dahlke,105.38,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,2,Harvard,Kennidy Quist,105.75,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,3,Penn,Virginia Burns,105.76,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,4,Harvard,Sonia Wang,107.47,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,5,Yale,Claire O'Mara,108.07,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,6,Princeton,Corrigan McIlmail,108.1,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,7,Brown,Tatiana Prendella,108.35,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,8,Princeton,Madelyn Veith,108.94,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,9,Columbia,Jessica He,107.75,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,10,Brown,Marley Cross,108.71,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,11,Columbia,Mary Ashby,109.11,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,12,Yale,Sophie Fontaine,109.35,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,13,Brown,Jackie Karpowicz,109.77,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,14,Columbia,Susie Zhu,109.92,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,15,Brown,Amelia Gilchrist,110.35,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,16,Princeton,Monica McGrath,112.85,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,17,Princeton,Lauren McGrath,109.41,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,18,Dartmouth,Laura Barthold,109.76,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,19,Princeton,Alisabeth Marsteller,109.9,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,20,Brown,Sarah Cronin,110.64,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,21,Dartmouth,Summer Martin,110.69,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,22,Brown,Maddie Salesky,110.99,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,23,Cornell,Hannah James,112.24,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,24,Yale,Kate Rogers,112.49,False,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,1,Harvard,Kennidy Quist,106.55,True,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,2,Harvard,Miki Dahlke,106.59,True,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,3,Penn,Virginia Burns,107.18,True,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,4,Harvard,Sonia Wang,107.38,True,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,5,Princeton,Corrigan McIlmail,108.12,True,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,6,Princeton,Madelyn Veith,108.15,True,Ivy League Championships (W),2018,"Boston, Ma"
200 Free Women,7,Brown,Tatiana Prendella,108.79,True,Ivy League Championships (W),2018,"Boston, Ma"
